,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29
OV_Land_m2,0.05493389279418789,0.04492572309897049,-0.014577783354582905,0.05786752980893233,-0.07371107790012386,0.18729917917608543,-0.12521904407243306,0.026279751969087033,-0.09771292159614241,-0.004960619720525037,-0.08010616649724397,-0.0419521578415754,-0.010868333288713564,0.05072512964688197,-0.03183536738310308,0.02198729299106503,0.04873085629596472,-0.030784892437848817,-0.05860389145882217,0.003844968697192267,0.0013630490026123212,-0.009649742013689488,0.001822992099639358,0.0027169884034055074,-0.004385112199801627,0.040394922227738356,-0.016553928742379476,0.008700733970422148,0.004502482840563279
OV_Op_m2,0.01269006593622927,0.01614740486352781,-0.010086460101356928,0.04574785685149461,-0.07155486147879225,0.15609131096573714,-0.05156229861949905,0.18427484644965514,-0.134135117945861,-0.019157566945691984,-0.04606401089653521,-0.04835395805184247,0.0032080479028700273,-0.03467967091165193,-0.06580792743019115,0.09071380003075051,0.05469393669344503,-0.1148395404921077,0.08052129307812685,-0.11312358632572439,-0.010946473555127463,-0.03107816139182063,-0.03387922601102849,-0.12106618478062324,0.046370892497568136,0.03358041621467023,0.15204820324231422,0.06405726721238694,0.08044635528694281
OV_NO_m2,0.06266534521322578,0.047199409645511475,-0.014201759470574064,0.04735008613373049,-0.05374148440886795,0.14652073814711564,-0.13132142544304898,-0.06996242844026736,-0.05119449995374271,0.005694729087908191,-0.07341274499168345,-0.03039925943326088,-0.014545874705910141,0.08832841692460354,-0.0012501500065964781,-0.027344119001538023,0.033228809151827535,0.025387468807756327,-0.1161664227386031,0.0722642044355049,0.008929559409387878,0.006626442352071424,0.019211751055267713,0.07008109079531885,-0.03035920692898624,0.03053332225713514,-0.10801702175146591,-0.02242765612834803,-0.0341341314391635
Aantal_Panden,-0.04999347961056743,-0.02582578223823933,0.008711885058248001,0.004189168490137009,-0.00619851984824829,0.16392727104670762,0.11982058540305242,-0.1352343513928008,-0.11177231183185427,-0.09227252257448053,-0.007497022131835868,0.05995253071920522,-0.07659608517802903,0.044255387480691466,0.05414535486627372,-0.01029295171973947,-0.003511329870790363,-0.034674608858457294,0.0024312662545227957,0.04392363862623906,0.004840030549578784,0.01640448520692118,-0.029596969832648624,-0.038326920192486826,0.11491208116242485,-0.043480965504436815,0.0024775621616085755,-0.03905693375470986,0.01642106934141024
BKBgraad_Tot_percLand_AHN3,-0.06753077544396054,-0.06063937727822043,-0.024760313568939454,0.14523653806097292,-0.001720074786780892,-0.030481922647238785,-0.004404768454019056,0.034536230242257174,0.011469470616761039,-0.030413183308798587,0.027622884149287354,0.03976895433627646,-0.017190816388610183,0.03701427290747622,-0.03422295756308283,-0.010137117668775996,0.04696627194877425,-0.009165330360407184,-0.02619087018879812,-0.014053320535614845,-0.007104898580784468,0.00499254161009226,-0.05243015204432017,0.01543064412223971,-0.02822380467844357,-0.03494976832931711,0.016444245566583908,-0.010330040395431098,0.020034514088601327
BKBgraad_Tot_percLand_AHN4,-0.06731589694191537,-0.060106558755555636,-0.02454102489734771,0.14730269247856445,-0.001015342284251371,-0.026974014309538635,-0.0026560369453686406,0.034166903531471816,0.013362647980963201,-0.033768655531183654,0.028152896065922466,0.03646778101268781,-0.009073903957651657,0.03772803936650485,-0.041959952573920656,-0.0023384416114912905,0.03918258035993562,-0.005528373783825744,-0.02332464913929254,-0.017457457265709023,-0.00841520533970675,0.0002702969607628025,-0.04505609780575271,0.007875595636403075,-0.03249724338254965,-0.03146755552843138,0.027991033256913735,-0.015350556688251145,0.01653450732905782
BKBgraad_Tot_percLand_AHN5,-0.06826852685883306,-0.06167235700410606,-0.023983418457594472,0.14269788417977688,-0.0006329135857274168,-0.03131781447549288,0.007557103668831983,0.02958628221292586,0.022717801005042292,-0.031414960227578594,0.0322442145953138,0.03200889518411157,-0.007305267634926355,0.030159819265868772,-0.04962292024928864,-0.012363131081711859,0.03675855162180824,0.007386627752943299,-0.02224178387523548,-0.010824365072476784,-0.002335170226897286,0.0019782112564552643,-0.035883015074852226,0.0038606491884972823,-0.045979375007771196,-0.0371520327547839,0.036191817015908935,-0.021541267719912372,0.007123804259646386
BKBgraad_Op_percOp_AHN3,-0.016804384867583917,-0.03663632472044828,-0.025853443288851995,0.17616064429161912,0.002961334689325226,0.0010429805158830303,-0.07343677384004936,-0.1003702817051788,0.0027136456990259545,0.010335169326361852,-0.012874100198798042,0.07823472638892831,0.04136353301683989,-0.011583109172361059,-0.00033711137043321824,0.11832812693784509,-0.0383485744196517,0.05217361171101576,0.010129077048073282,-0.008580728130509072,-0.04675480770974887,-0.007368372086613818,-0.048046829312226674,0.00290041490619034,-0.05280098686510227,-0.007034670096214327,-0.024347281269728495,0.0026186877915926315,0.010698655663418568
BKBgraad_Op_percOp_AHN4,-0.01608610316580585,-0.03620056551027421,-0.025195381726122443,0.17624862447343229,0.004750399912274231,0.0038567465125360243,-0.0720401987541048,-0.10210061213829479,0.005777112343286714,0.0092608029882634,-0.01760538662699755,0.08052719211348465,0.04651861790776086,-0.01434117346251598,-0.0007005176996352899,0.12549244107983584,-0.04194838014652477,0.05551884648948268,0.009435105610316664,-0.010768011201690011,-0.04874923192905092,-0.011370746696021252,-0.040350482300375815,-0.005416327512587264,-0.05721850037477607,-0.0037027376407746345,-0.014603991778116332,-0.002364898198513878,0.007636595271688423
BKBgraad_Op_percOp_AHN5,-0.021357368737565614,-0.041184689842788155,-0.023521534084411846,0.17001298134881604,0.00535485907116024,-0.010007457155495416,-0.04686608368780318,-0.10281112714021474,0.023407819832917134,0.009319281427676426,-0.015047649405636486,0.09339489410027782,0.04934298395997826,-0.02726876472151617,-0.03374677054364058,0.09325739448912007,-0.036581072045713814,0.06269307163694299,0.025369194785239357,0.00509914094580876,-0.026508792955549275,-0.0026288704433176046,-0.054990902984572446,-0.0240809228889089,-0.059986266514776065,-0.032101078401360644,-0.006762768651253898,-0.02625115347211247,0.013738498199774529
BKBgraad_NO_percNO_AHN3,-0.08171946274742978,-0.06745192108358826,-0.02185896409748118,0.06718362092275933,-0.004779143620826954,-0.07360609463618019,-0.008221485225631646,0.04324415714921282,0.010320939127277967,-0.07408981293513946,-0.03383663777428126,-0.06181408484208636,-0.10183622503477434,0.003161386418629456,0.032284332274502746,-0.12481937912775812,0.09185002930302641,-0.03434250983233257,-0.12479740323560003,-0.0013832350547528802,0.05568450055070416,-0.020556623477807012,0.0050755383979476714,-0.021630359673350794,0.06039277004843767,0.007773914398293321,-0.036088274225248136,-0.021723516550343668,-0.07500222450021753
BKBgraad_NO_percNO_AHN4,-0.08044176700379788,-0.06508666949317919,-0.021979729965057763,0.07343098757994998,-0.00020794674806016818,-0.07713499163537252,-0.0022033237507836302,0.04390418313800711,0.012412581211830686,-0.08151042731263901,-0.03440084844919725,-0.07792564331900312,-0.0956607237680351,-0.00414327608239831,0.018448848414841488,-0.11774871321677563,0.0881889640312505,-0.02983147579140864,-0.12504713881550356,-0.013273242277572594,0.061228997596792616,-0.03348050655325959,0.010654496998714088,-0.025043042772908742,0.0633634551318535,0.009530686331758523,-0.02553672976856023,-0.03151595349017073,-0.08407138214703629
BKBgraad_NO_percNO_AHN5,-0.07907565445184535,-0.06424471102226888,-0.02209368357751389,0.07798438222334744,0.0006282670110637655,-0.07424698825225909,-0.0001853309641480059,0.04755535145275746,0.012545026288001217,-0.0791015834390829,-0.03028568100345824,-0.08506405670776705,-0.09651233123753637,-0.006663616233349589,0.017081698116376033,-0.11209135881962642,0.08458055274760397,-0.017277279509261865,-0.13118863089584565,-0.014428457783446109,0.05841412442471825,-0.035954190270919756,0.022350673162511058,-0.02234349532327954,0.05476840597109205,0.013758480199206467,-0.012164610996211245,-0.03219756447055135,-0.08899159622111352
percPanden_30Regel_AHN3,-0.011404588133885764,-0.020845282730850727,-0.019859874376699758,0.10391578247146217,-0.033132296624830276,-0.015466039659672916,-0.0364715371525617,0.1931388555101269,0.0053415014449400555,-0.0923457011325164,0.014781569251175495,0.22301857889058221,0.01047758959466617,0.08813909374804013,0.0673506057186212,-0.10140918160731066,-0.04918389418488676,-0.05946434418142327,0.10383367211186335,0.179237076894089,0.043881549962535994,0.046685268358042306,0.11777254658138438,0.10996902188045253,0.04045643162601224,0.002704689173142537,-0.04231967721878962,0.047792274430416705,0.007879794369836688
percPanden_30Regel_AHN4,-0.009866783277502981,-0.022638258788260156,-0.020495366643667596,0.10874011712598629,-0.03341876589286419,-0.010325145872430016,-0.03729516395678121,0.19309918190664363,0.0040059202930823115,-0.09453829499973042,0.010586147279958172,0.21539811465243947,0.006978828421936015,0.07616230594475193,0.06706056126696043,-0.10156961291029305,-0.0553685618901077,-0.0564625629056105,0.11679020916653474,0.1843014092204131,0.0453792025628544,0.048004362595250226,0.11489131364520756,0.10495962050915254,0.042877825517443326,0.013514978692179713,-0.02971120476240781,0.048967851701381744,0.001618101878552628
percPanden_30Regel_AHN5,-0.012405363134906474,-0.022577766514518968,-0.020768981749498726,0.10783205771027259,-0.03341746458754492,-0.01881246754537342,-0.028227427217956465,0.1870994121524123,0.013113806464218645,-0.09746304203285433,0.013786254254714579,0.21746854454697698,0.011508229881257099,0.0730341356865949,0.059826637197367104,-0.1157060313442321,-0.05791499707181073,-0.05979547799919476,0.11521751725807694,0.18317569021700586,0.04951309482169114,0.04801547892066703,0.11326607203451075,0.09454487049909481,0.03720855733577518,-0.0016459354522710642,-0.02962565868762945,0.03947117590319578,-0.003559122247289254
percPanden_tusen10en30Regel_AHN3,-0.05597801070193365,-0.059125526628038536,-0.025684604337998757,0.0904306393882134,-0.027476514543564808,0.06396480341449329,0.0151904643071921,-0.09701099127450322,-0.006373816167983384,0.12797785247602675,0.03483414156092073,-0.14507193458855328,0.03297821790831835,-0.07295913444689187,-0.04598426059983455,-0.1359399028133946,0.0010952859066406262,-0.005314180399256515,0.1368371974072642,0.03638321523842425,0.013113080634074136,0.08443751367155163,-0.05166310286694761,-0.0315898742909194,-0.007893330573467043,-0.00577363152885631,-0.027207119220917744,0.05056927960973341,-0.011155154386127544
percPanden_tusen10en30Regel_AHN4,-0.05953051865987001,-0.058338555748325825,-0.023306275679438108,0.08458484966997312,-0.023300733490545355,0.06259102169759816,0.013992913769726122,-0.11402471457919787,-0.004865767471527393,0.13494956623526183,0.02640969762598903,-0.15872727674031828,0.04641959214940174,-0.0918018081908472,-0.04923506417172138,-0.11980751329738615,-0.0021124939527904646,-0.0016029464625806156,0.12663780281397297,0.020830146784418344,0.008039248625504904,0.07762925479192072,-0.03448915248983398,-0.05425919538380975,-0.01677259665918451,-0.0050286074695977045,-0.01618121854814955,0.04858486803639156,-0.012031474223054032
percPanden_tusen10en30Regel_AHN5,-0.06068500530638462,-0.059772739698502435,-0.022604928937404456,0.07718376786708338,-0.02520743625217982,0.060270960303762625,0.024336068813700953,-0.11054735769805975,0.0004399190374924545,0.1341113673993493,0.026616308727063668,-0.1523045516734569,0.05037798170468251,-0.09168255450929585,-0.05847568490256789,-0.1318189720802588,-0.005475233205346171,0.010134541255493372,0.12547860543808015,0.02151524346775595,0.013991305337986768,0.07531615817984452,-0.035014117653509064,-0.058906914837416606,-0.024913101901308132,-0.010351023428269315,-0.010079811331647752,0.04234275972647687,-0.004793971346885251
gemScore_BKB_perPand_AHN3,-0.05823544324671538,-0.05581129331551479,-0.022809647872370737,0.14063647913579957,-0.02167853809464576,0.021865455337202192,-0.01768763063783267,0.06599604659093515,0.007365161898463674,0.012113762942966542,0.01260715767782103,0.09301677243722724,0.03821403612527434,-0.016154061299763878,0.005772274462130861,-0.09269233604183892,-0.049592835717041976,-0.052515986108896386,0.12472176752951909,0.0903182624340902,0.015417061948082532,0.06042802250968003,0.05287190189082146,0.04483304807932354,0.024370548064336046,0.014920148577924747,-0.01975944778286325,0.049630349632473016,0.009348801299617506
gemScore_BKB_perPand_AHN4,-0.05666083988751818,-0.05441155189265003,-0.022315640412865705,0.14193440507786692,-0.021980900814183926,0.02253791595698655,-0.01887842147218008,0.07228226851750492,0.008036538951795775,0.009942338711442296,0.01316653584512366,0.09429062029452383,0.043184811376116516,-0.019309099335448728,0.0027495374298152873,-0.08754429110735584,-0.05583359857447543,-0.05300964103426914,0.1271242147000191,0.09417384075848625,0.015336252936024704,0.060108262296415506,0.06281781636578808,0.03755324335397989,0.023791566933171207,0.018967036726858028,-0.012568402641947899,0.05030135096197896,0.005405294723012726
gemScore_BKB_perPand_AHN5,-0.057904880589623176,-0.055774487206079755,-0.02193030629712393,0.13691017200306457,-0.02196112623696677,0.01794734137012307,-0.008123579058463231,0.06850492621796733,0.016435370930586852,0.012906053360789791,0.01599852611280825,0.09298332382853827,0.048099831020852815,-0.027048171585023834,-0.005987928028651323,-0.10171924116989592,-0.05492108874320773,-0.03927848802844671,0.130533857258064,0.1018207550708695,0.0245114103177125,0.06240889220606323,0.06550048504034207,0.030047914939110593,0.012484241336155987,0.010585693483000605,-0.006546988534939761,0.038804360814804394,-0.0002552598271330345
SHDTot_percLand_AHN3,-0.09811351695724745,-0.07630907441187516,-0.015993359001025026,0.06379659386349358,-0.012298563809212633,-0.041625443348328114,-0.01115621762855358,-0.004412754904016163,0.027737248853422748,-0.034631304284887164,-0.02081628138000211,-0.014838008824229615,-0.035250328904877275,0.033129530168003324,-0.010922939077459322,0.02281625931692483,0.013061222892054155,-0.04413960575423606,-0.038442809364862184,-0.026860536003772823,-0.003853858743567667,-0.0074723195051554165,-0.013154431251155565,0.0035843826987832193,0.0007274802106061704,-0.010481624816089592,0.020359953666486755,0.007292440434440804,0.018179048361094574
SHDTot_percLand_AHN4,-0.09863309998343242,-0.07633783047275867,-0.015773968548647686,0.06378305765509046,-0.011681409251474753,-0.040379486117287505,-0.008755806308914196,-0.006079413147236233,0.03169519525944518,-0.037064991349683496,-0.01931048372826092,-0.022181912857763487,-0.021380174802118613,0.03169402112598685,-0.010119555412930503,0.028433780667137552,0.0118390678539628,-0.045001519715290754,-0.041677150454206405,-0.02593022888170857,-0.0038136732674312773,-0.00955316792675133,-0.005497673482394888,-0.0023377469271372085,0.0024847526432653253,-0.004709392505939422,0.027480774848784004,0.002928910414736854,0.01263511368472997
SHDTot_percLand_AHN5,-0.09719915818102633,-0.07677846278786757,-0.015011764148219153,0.0640871085534503,-0.013219832301471125,-0.03224147107630192,-0.008791885270172356,-0.014031985912012022,0.037034689574103614,-0.02448691412563997,-0.015786576864243188,-0.020770915072293047,-0.006160480680953953,0.03130416101881995,-0.008651210377297052,0.02291667108950483,0.012671473128176416,-0.04652110212244692,-0.04640182236696178,-0.029146385125848145,-0.009428608776880452,-0.008215757995581175,0.003999990416738831,0.006099079165607427,0.0026932445493564653,0.004362600342684531,0.031689231314668616,-0.005373193616343347,-0.0010608390165619008
SHDTot_Op_percOp_AHN3,-0.04595563258523153,-0.05200797292427146,-0.01942270991545006,0.14503991801552307,-0.0020700474312631465,-0.019570193836325994,-0.09489862618739339,-0.12354067046309983,0.02071106134332505,-0.002431458771239456,-0.020599739316082607,0.08351578097713086,0.02181054927941458,-0.008339928171066525,-0.005294981151688266,0.1330357341923008,-0.04207470770302413,0.02841474660406398,0.0011787729999918396,-0.051855609710056524,-0.048284515789184156,-0.017803780415149927,-0.03760021662702073,0.001351102815681628,-0.022094474668501594,0.00336736373532539,-0.016362784782303897,-0.0017578141618179526,0.011136988520145675
SHDTot_Op_percOp_AHN4,-0.04737327498432403,-0.05325581692139316,-0.01909881912573973,0.1440667790186263,-0.00030282989237127725,-0.01720536048502853,-0.092655175299328,-0.12778326556699543,0.02577810049951794,-0.0033700653478576383,-0.024588842262335115,0.07773784342910506,0.031129384838844306,-0.016227876732562485,-0.0020227124979678734,0.1352287760922841,-0.04178979273818275,0.0276044798814744,0.0010787503347497753,-0.052487623213518735,-0.04737703854107141,-0.02173814562813889,-0.021754370679549672,-0.006403211680873587,-0.01775041470789136,0.01259594864098136,-0.009591404627905082,-0.009806521398552016,0.0037451695333590015
SHDTot_Op_percOp_AHN5,-0.05195288150357212,-0.05881308041714029,-0.01666322762818258,0.13331547130047403,-0.002872156139749827,-0.02170739232926052,-0.07549553687754289,-0.12877266759061215,0.03954499167174711,-0.0004511483721100608,-0.022910496201529077,0.08729696749915722,0.042454895686004336,-0.024014102431052675,-0.02598658460832656,0.10741385083421554,-0.03391440510100557,0.02328286029125437,0.010889730269745615,-0.048267037083612616,-0.02730815576726129,-0.01740697349806563,-0.03438458980990812,-0.0114285909356744,-0.01045742454675351,-0.0014784669175061653,-0.008478507513919166,-0.03394192795672019,0.009677806718479887
SHDTot_NO_percNO_AHN3,-0.09943946360053803,-0.08047915593136969,-0.0156660545267991,-0.0034569731297573766,-0.03580784007449206,-0.03547146394942197,-0.03266461627616285,-0.003972693040539258,0.012912149822535749,-0.020259128253524,-0.0528866491852941,-0.06642736319091348,-0.06108564778756552,0.05124422850707951,0.02403171784315946,-0.05393392946815215,0.015361825743122505,-0.04040307675520151,-0.041978026635217276,0.0010848063404206832,0.0071055339093456975,-0.0021210717147918286,0.03613202472609745,-0.0053305025434463044,0.03430385391526901,-0.005876267905146981,-0.0053898746804549435,-0.007374552975898757,-0.007567797349070866
SHDTot_NO_percNO_AHN4,-0.1002174865646327,-0.0800710854707143,-0.015019482734053674,-0.004550403854476811,-0.03455710622991398,-0.03591862778534601,-0.03108056336949264,-0.0029940137844139967,0.014682754767951146,-0.02261675980546111,-0.052218719080119484,-0.07071335791260834,-0.04553464807571268,0.048689550616525724,0.024531364449944675,-0.04550179813941124,0.014838729591656294,-0.040989852060966246,-0.04706823995407006,0.0004099407720501493,0.0016422969646012343,-0.001858600070598389,0.03960651404722565,-0.009058399136049474,0.03458286354684008,-0.0028818118234774036,-0.004607703480885151,-0.004707263563877184,-0.009979008854862019
SHDTot_NO_percNO_AHN5,-0.09954591461969503,-0.08010243331755147,-0.014289406357373842,-0.0017335672982324534,-0.035676324505922376,-0.028230567583715043,-0.035214648378805995,-0.007786585773793684,0.016848228992806087,-0.01081711744217269,-0.050262345830034534,-0.0675909050842322,-0.03139053531192124,0.0527053744287025,0.02653689864074265,-0.044376164916906186,0.013160595109559485,-0.05009636270359158,-0.05316127442178369,-0.006708803780026166,-0.00948355418951335,-7.62383088749599e-05,0.04826880365316787,-0.002832514709785262,0.03586058542143804,0.007583700444399098,-0.00042081007050155347,-0.0084249766002948,-0.025179657571350902
SHDGrijs_percLand_AHN3,-0.09074287734933707,-0.06992875394508621,-0.007569614764558485,-0.0678955501329564,-0.04667065359448617,-0.023015611728893496,-0.05187559412968011,-0.024113250229838686,0.018875478216409544,-0.05088948634206008,-0.07015124461115944,-0.059425284330442384,-0.019729438717422897,0.03430718138660604,0.048555779329531985,0.04726550473012494,-0.07041121450543554,-0.04083978839167954,-0.006289136920097694,0.005844463539326278,-0.003070783162729115,0.0016657596096392071,0.028249898398554494,-0.039437628420168756,-0.008561277946407184,0.007226069824507335,-0.006423059491116255,0.04127036334707335,0.02818070076904014
SHDGrijs_percLand_AHN4,-0.09080251485291803,-0.06910706880082428,-0.006978120665289699,-0.07134988327869764,-0.04731594195076211,-0.02253497876074168,-0.05079373581549323,-0.021483273309866685,0.020299592637952918,-0.049700357069393804,-0.06706487979377836,-0.059158779453670034,-0.0025414835775373003,0.03931141193584913,0.058262391184498025,0.055102564789720886,-0.06349504745001447,-0.04842091552195204,-0.014657002346832943,0.014200840449725693,-0.0038091309931156912,0.00654213226244195,0.027214568603066282,-0.04648788084658476,-0.004073788357160983,0.005947632506601004,-0.008322780883523081,0.04456582528044609,0.030317867984778913
SHDGrijs_percLand_AHN5,-0.0910659666821926,-0.06981929213055428,-0.0060745412725476755,-0.06863664605849097,-0.047435816019480374,-0.012682015049002501,-0.054190255991506266,-0.025539300309494153,0.024180472795304234,-0.031675936348584996,-0.06711928190826302,-0.05539654594961579,0.014742602498004609,0.041932056308213124,0.06840889941099816,0.05283012449137516,-0.055870011055406996,-0.061605913189243945,-0.024319116420281187,0.00995284427806478,-0.02517297590512048,0.01265538136794404,0.03073520625512386,-0.039821371315078256,0.01350906440798411,0.022969986191279945,-0.005740267347395779,0.03318417953531448,0.018975524761149366
SHDGrijs_Op_percOp_AHN3,-0.055616375575871256,-0.05067304104551624,-0.0008901418248459555,-0.09724297253795665,-0.07298956866881702,0.0010700088536711846,-0.1647819824238306,-0.05206039212135873,0.026439924186137276,-0.10168081558692202,0.029740529579205408,0.015257090617880213,0.05264521887603748,-0.0037551993179772807,0.03862915435650867,0.016783337072833707,-0.05446095468222309,0.004391687498349864,0.06426420404931693,-0.06512402985681291,-0.010668763983380162,0.01522912390412567,0.005813820641759567,-0.02773089498155505,0.0210147189708221,0.05833907186999718,-0.08613996295144227,-0.0019098854418132377,0.01056328487943325
SHDGrijs_Op_percOp_AHN4,-0.05788797565452512,-0.050512242781128834,-0.0010375084897765294,-0.10090521069483321,-0.07284560326370318,0.0016225468797881801,-0.15857759193022977,-0.04502845069551238,0.023332896647087976,-0.10040603023553309,0.02906253951263652,0.009575706770590553,0.05979951647892148,-0.0005301032223115755,0.04161539787837312,0.02026101457070778,-0.049754348431520004,-0.004163851332788973,0.0612144570858115,-0.058772856674101155,-0.011633271225166542,0.01538059011146851,0.011607237930442198,-0.03154762123995293,0.023395743509085052,0.04989453884082027,-0.08948347689350389,0.002242050917544532,0.01592542288236711
SHDGrijs_Op_percOp_AHN5,-0.05831554402922621,-0.051583564844637664,-0.0015552084755033478,-0.09735766257540024,-0.07291671728721204,0.007591292916372569,-0.1571436768450834,-0.04454611521170006,0.028874658337464068,-0.0939172599681478,0.02663615166777613,0.010041256667633582,0.0725095281938252,-0.0020714803301669586,0.05005683689013548,0.0211954147412857,-0.04295068547773857,-0.011527804995395876,0.05864478439273854,-0.06062009236556881,-0.02041829552149416,0.019138970180811912,0.005924394808533856,-0.0328551177604528,0.03254689161279315,0.060503301558856,-0.09234844744030345,-0.0027085595467716238,0.006076987505171467
SHDGrijs_NO_percNO_AHN3,-0.0898366569328165,-0.07445852192750517,-0.009390858937072295,-0.06604462960481644,-0.060407345511459425,0.0005707867850520567,-0.06091105219376728,-0.02743731216921977,0.013995313563816936,0.0007918323173655065,-0.051755365420915765,-0.05470246431384177,-0.01899824447695545,0.08090884387484754,0.02534524313893451,-0.005314477891412799,-0.04473845620583374,-0.033705472069449995,0.030910464565596724,0.009666083340640478,-0.029681669326682612,0.020345036053731832,0.04465905358500684,-0.0058804713361016,0.002913164609707667,-0.015404872750273876,0.008165514394648701,0.001967470639294579,0.039600850090404795
SHDGrijs_NO_percNO_AHN4,-0.08956292496544638,-0.07367930297416513,-0.00907250900763467,-0.06889179474854738,-0.06002181713026761,0.001816908673611286,-0.05937138671785543,-0.02509236122598795,0.014984745143731278,0.0011267625408752531,-0.05086817919064091,-0.05303475435278533,-0.003107112762732569,0.08228334532340088,0.033455948011208506,0.001609502238209924,-0.03777499320009948,-0.03850613423908813,0.022226456360240697,0.017925378102369684,-0.037954784645575466,0.027171664547956307,0.04415294388258804,-0.010824229091865993,0.0019131106216755296,-0.014572113693188024,-0.00041589084983811544,0.013033016880718474,0.042553064233094934
SHDGrijs_NO_percNO_AHN5,-0.08911726608460367,-0.07333962942440408,-0.00862891868231218,-0.0669268078319043,-0.05999435090915644,0.007064743896676779,-0.06193405123014867,-0.028710315885502435,0.017226411162705544,0.012544016627851982,-0.05064175199959205,-0.050298998107200295,0.011024490015570394,0.08567116275601178,0.03978629121029264,-0.000882434126246618,-0.03434069388872566,-0.05421479007695016,0.016534575501351102,0.014230315814441114,-0.05445366444357328,0.03382609389040205,0.04455015593639572,-0.009689059020956958,0.009122647213603024,-0.005053836998091024,-0.002486897810524741,0.010330125012856683,0.028758694405151556
SHDGroen_percLand_AHN3,-0.07888357747694398,-0.06408506883070066,-0.020795471193814738,0.12785696060488405,0.006723487952725315,-0.03826249422117157,0.015314221461268747,0.00625508932870193,0.025377635812027084,-0.02004761658513669,0.013144407128212384,0.006685264167887382,-0.03762108139370022,0.028984293877790585,-0.037706523094886764,-0.004381217236483655,0.06489308634889057,-0.03178480523040863,-0.04275022839971439,-0.030411798489071364,-0.0025260570130585685,-0.008197350942591518,-0.04032207220154968,0.027484513581019176,0.0017671209541572422,-0.020083508385043324,0.023950360598066267,-0.011322756537901426,0.012234824372304243
SHDGroen_percLand_AHN4,-0.07842136366252728,-0.0636457259726574,-0.0206108327681377,0.13053956501824543,0.008616652972441238,-0.03652570440809771,0.018602956124316193,0.002692912736759746,0.029798584770377477,-0.02332220345323823,0.014292636669829075,-0.0023990413210352233,-0.028577984909565216,0.023427182150534315,-0.04342452252570817,-0.001339922998192986,0.059335615056040535,-0.02798071847774934,-0.04192346549447498,-0.03459853467927435,-0.002094708862452101,-0.014040491502902536,-0.029338680649245517,0.024327979019537625,0.0012104491547297923,-0.011462802179917382,0.03518464976185695,-0.019718508182591948,0.0030384425014248393
SHDGroen_percLand_AHN5,-0.07777210136416222,-0.06509093203546551,-0.02028660655654323,0.12648129438645403,0.00527515341970985,-0.03242291610263704,0.020814826059802803,-0.006176612902969941,0.03587226721980056,-0.017933136188713346,0.018306532705462366,-0.003536889490254568,-0.018548274404894503,0.02203540410526467,-0.047501778542023615,-0.011011087973473192,0.05525336323391881,-0.02358170351865514,-0.04059931314939205,-0.035035336475006576,0.004346036153987139,-0.014769036607933708,-0.02010413100266659,0.029122631299428887,-0.007837897835656122,-0.011693426344287397,0.03798564912011152,-0.023602701610560235,-0.00783195215530337
SHDGroen_Op_percOp_AHN3,-0.03317287054087221,-0.04278920846929058,-0.022911863953399333,0.16893782985701794,0.0102571533628481,-0.01521447391793114,-0.05790358410244829,-0.1146025303562467,0.013754640134683511,0.017759131740116757,-0.027998329174090043,0.07184789853000972,0.008637079299272517,-0.0030512869263569866,-0.008189867910341658,0.12330664303359481,-0.02505111141113534,0.031389437728480414,-0.007651211717483143,-0.027476093288788094,-0.04530299875067377,-0.018432726703838536,-0.0446915384995854,0.006894801622290308,-0.03171550157349816,-0.011668527377048977,-0.003981711186222685,0.002244942475023431,0.013295464392139656
SHDGroen_Op_percOp_AHN4,-0.03316265024563059,-0.0435457028827767,-0.022942681566265156,0.16950121685766684,0.012306256831795738,-0.012249395098234578,-0.0548446497874317,-0.11970787225763194,0.019128029007535362,0.017232683666096177,-0.03218109287746178,0.06581479394483462,0.0153764879763662,-0.011037266314825316,-0.005278418687323321,0.12319421313723194,-0.024462169939871877,0.03296676990407587,-0.007057468537459762,-0.027386565052892473,-0.04378056630629632,-0.022103454100980666,-0.030846662588039787,0.0002678480297180589,-0.028972557544616077,-0.001216442910045588,0.0036838752689391688,-0.00628458441331486,0.005007211647140987
SHDGroen_Op_percOp_AHN5,-0.03788010647666993,-0.04943735588186646,-0.020870470838483222,0.15967678550811423,0.010005597681260551,-0.019365835597646392,-0.03490971308915514,-0.12192646567119049,0.032928463780148326,0.019479121224460258,-0.0298865547332402,0.07606858559854732,0.022738166842126484,-0.018248325451714502,-0.03378580308997531,0.09101871171893451,-0.01711266963914795,0.03003596580432301,0.005654483363053888,-0.020898351639730948,-0.01991591906315314,-0.017817073310054138,-0.04555653366598162,-0.006353278982780125,-0.023758421182043556,-0.022139631841663752,0.005182635717957064,-0.029547969740396158,0.014423550297621313
